0.673728, 0.679039, 0.690492, 0.708482, 0.731021, 0.752808, 0.776777, 0.799104, 0.820211, 0.838537, 0.852862, 0.858993, 0.860755, 0.853439, 0.8425, 0.825878, 
0.803868, 0.779978, 0.758362, 0.738801, 0.722659, 0.710024, 0.704557, 0.704346, 0.709607, 0.72037, 0.738247, 0.761994, 0.790848, 0.821544, 0.850633, 0.875477, 
0.893285, 0.900722, 0.898378, 0.884074, 0.859696, 0.826479, 0.791714, 0.755666, 0.721556, 0.696484, 0.680434, 0.673729, 0.676147, 0.683866, 0.695661, 0.712475, 
0.730819, 0.750172, 0.770378, 0.790074, 0.808671, 0.821872, 0.828273, 0.83083, 0.826838, 0.816313, 0.789286, 0.771128, 0.747464, 0.722021, 0.69835, 0.675595, 
0.658907, 0.649703, 0.64767, 0.656963, 0.674873, 0.703409, 0.739515, 0.777871, 0.816609, 0.85048, 0.879875, 0.900508, 0.909257, 0.905548, 0.890975, 0.867554, 
0.835376, 0.798605, 0.762448, 0.73119, 0.709417, 0.700106, 0.704457, 0.716452, 0.73699, 0.7592, 0.783609, 0.810161, 0.833121, 0.852948, 0.8714, 0.883534, 
0.892751, 0.894868, 0.891402, 0.880943, 0.867188, 0.84793, 0.826447, 0.802706, 0.781819, 0.762149, 0.749067, 0.740148, 0.737933, 0.743701, 0.756655, 0.776523, 
0.801655, 0.829437, 0.858051, 0.885056, 0.908569, 0.92431, 0.918254, 0.928198, 0.915494, 0.893257, 0.861585, 0.82478, 0.786615, 0.750207, 0.720994, 0.700124, 
0.690343, 0.691733, 0.700552, 0.716945, 0.737235, 0.757365, 0.777021, 0.797472, 0.813411, 0.827969, 0.835128, 0.841497, 0.841244, 0.836212, 0.823943, 0.806085, 
0.784475, 0.759194, 0.729371, 0.701781, 0.674801, 0.655404, 0.642743, 0.639719, 0.647628, 0.665268, 0.694182, 0.729578, 0.771543, 0.811418, 0.84716, 0.879191, 
0.902062, 0.915584, 0.917825, 0.909858, 0.892393, 0.865218, 0.832472, 0.797801, 0.762797, 0.73411, 0.71728, 0.713661, 0.722258, 0.744729, 0.772328, 0.804403, 
0.837321, 0.866984, 0.894957, 0.918448, 0.938939, 0.951624, 0.959523, 0.960612, 0.957408, 0.944092, 0.928041, 0.90607, 0.88276, 0.858551, 0.836984, 0.820936, 
0.812624, 0.809699, 0.819415, 0.835186, 0.859393, 0.88625, 0.916354, 0.946929, 0.976845, 1.0034, 1.02359, 1.03572, 1.03989, 1.03366, 1.01822, 0.994268, 
0.963573, 0.926169, 0.889606, 0.856721, 0.830204, 0.815469, 0.812226, 0.820207, 0.835229, 0.855899, 0.878918, 0.901089, 0.922096, 0.939762, 0.9545, 0.963823, 
0.969841, 0.967843, 0.961343, 0.949267, 0.929982, 0.908707, 0.883547, 0.855542, 0.825768, 0.799463, 0.777157, 0.760271, 0.751744, 0.753976, 0.764279, 0.786118, 
0.812897, 0.846905, 0.8815, 0.918493, 0.952679, 0.9792, 0.999173, 1.00746, 1.00686, 0.994166, 0.975313, 0.944994, 0.908533, 0.870927, 0.833147, 0.803397, 
0.786048, 0.78084, 0.790706, 0.813422, 0.843433, 0.877165, 0.910295, 0.942401, 0.970353, 0.992943, 1.01058, 1.02151, 1.02626, 1.02381, 1.01646, 1.00228, 
0.981697, 0.956992, 0.93103, 0.902882, 0.879174, 0.861259, 0.852408, 0.853494, 0.865639, 0.886462, 0.91371, 0.945867, 0.98063, 1.01535, 1.04367, 1.06948, 
1.08806, 1.09549, 1.09543, 1.08413, 1.06335, 1.03277, 0.993374, 0.951822, 0.910991, 0.875997, 0.852834, 0.842501, 0.845014, 0.858825, 0.882034, 0.906568, 
0.92836, 0.950323, 0.966607, 0.981409, 0.988113, 0.990069, 0.986511, 0.979166, 0.963842, 0.944427, 0.920776, 0.891849, 0.862048, 0.830595, 0.800072, 0.764741, 
0.75297, 0.739908, 0.737115, 0.74361, 0.759606, 0.780303, 0.808003, 0.838524, 0.8707, 0.899675, 0.924009, 0.943312, 0.953697, 0.955475, 0.947316, 0.928955, 
0.902363, 0.868366, 0.831192, 0.794497, 0.761073, 0.739579, 0.72647, 0.728108, 0.742399, 0.762669, 0.790646, 0.821684, 0.850324, 0.878584, 0.902306, 0.921946, 
0.936878, 0.94614, 0.94905, 0.946945, 0.936509, 0.92382, 0.903269, 0.882044, 0.857653, 0.83475, 0.814115, 0.800106, 0.79307, 0.794094, 0.804284, 0.822102, 
0.849076, 0.88042, 0.91367, 0.947228, 0.978698, 1.00521, 1.02555, 1.0375, 1.04241, 1.03691, 1.02167, 0.990978, 0.968441, 0.934888, 0.90112, 0.872557, 
0.849512, 0.841088, 0.84203, 0.853833, 0.873915, 0.898689, 0.924571, 0.948045, 0.969779, 0.984062, 0.994789, 0.999618, 0.999104, 0.991936, 0.978976, 0.962961, 
